participant_id,age,gender,ethnicity,country_residence,country_birth,joke_id,joke_text,response
7,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s4,There are more possible iterations of a game of chess than there are atoms in the observable universe.,No
7,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s5,"I asked the barber for a ‘short back and sides’, he handed me a copy of The Sun and turned on Coronation Street.",Didn't Understand
7,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s6,"Octopuses have three hearts: two pump blood to the gills, and one pumps it to the rest of the body.",No
7,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s7,I'm on a whiskey diet… I’ve lost three days already.,Didn't Understand
7,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s8,A statistical correlation without causation is simply a misleading relationship.,Yes
7,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s9,"Two wrongs don’t make a right, take your parents as an example.",Yes
7,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s10,"I took my 8-year-old to the office on Take Your Child to Work Day. As we were walking around, she starting crying & getting very cranky, so I asked her what was wrong. As my coworkers gathered round, she sobbed, 'Daddy, where are all the clowns that you said you worked with?'",Yes
7,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s11,Cleopatra lived closer to the invention of the iPhone than to the building of the Great Pyramid.,No
7,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s13,"I asked the librarian if the library had books on paranoia. She whispered, “They’re right behind you.”",Yes
7,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s14,"At Manchester airport and just seen a german woman smile to her pals, point out the window at a passing Jet2 plane and say in a strong german accent ""nothing beats a Jet2 holiday"".",Didn't Understand
7,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s15,"[closes book, slowly removes glasses, and thoughtfully cleans them with a small cloth] I honestly don't think Waldo is in there",Didn't Understand
7,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s16,"Bananas are berries, but strawberries aren’t. Botanically speaking, bananas qualify as berries, but strawberries do not.",No
7,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s17,The heart of a blue whale is so big that a human can swim through its arteries.,No
7,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s18,"BOSS: tell me about Susanne
ME: *takes a drag of cigarette* ah, the one that got away
BOSS: you're a zoo keeper none of them should get away.",Yes
7,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s19,"After my youngest daughter fixed my computer, I overheard her talking with one of her friends saying it was just an ""ID ten TerrorÂ”. They both starting laughing. Not wanting to appear dumb, I walked away and wrote down the code. ID10T. She was never my favorite kid anyway.",Yes
7,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s20,The fingerprints of a koala are so close to humans’ that they can taint crime scenes.,No
7,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s21,"Q: Should I have a baby after 35?
A: No, 35 children is enough.",Yes
7,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s22,"A bolt of lightning contains enough energy to toast 100,000 slices of bread.",No
7,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s24,I told my computer I needed a break. Now it keeps sending me vacation ads.,No
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s12,"Honey never spoils. Archaeologists have found 3,000-year-old honey in Egyptian tombs that’s still edible.",No
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s23,Next Halloween costume idea: CEO and Head of HR.,Yes
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s25,A group of flamingos is called a “flamboyance.”,No
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s26,"Shake it, “the container cam”.",Yes
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s27,"Well its settled then, it's not nearly as fun to hangout in a coffee shop as much as it is in a bar.",Didn't Understand
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s28,Went on a date to Wetherspoons. Either I’ve hit rock bottom… or I’ve peaked financially.,Didn't Understand
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s29,"Q: I'm two months pregnant now. When will my baby move?
A: With any luck, right after he finishes college.",Yes
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s30,"In India, footpaths are for two things: walking and Salman Khan's driving practice.",Yes
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s31,Light travels faster than sound. That’s why some people appear bright until you hear them speak.,Yes
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s2,"The inventor of the frisbee was turned into a frisbee. When he died, his ashes were molded into frisbees for his family and friends.",No
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s3,How do you know if a vampire is unwell? Because he'll be coffin.,No
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s4,There are more possible iterations of a game of chess than there are atoms in the observable universe.,No
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s5,"I asked the barber for a ‘short back and sides’, he handed me a copy of The Sun and turned on Coronation Street.",Yes
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s6,"Octopuses have three hearts: two pump blood to the gills, and one pumps it to the rest of the body.",No
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s7,I'm on a whiskey diet… I’ve lost three days already.,Yes
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s8,A statistical correlation without causation is simply a misleading relationship.,Didn't Understand
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s9,"Two wrongs don’t make a right, take your parents as an example.",Yes
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s10,"I took my 8-year-old to the office on Take Your Child to Work Day. As we were walking around, she starting crying & getting very cranky, so I asked her what was wrong. As my coworkers gathered round, she sobbed, 'Daddy, where are all the clowns that you said you worked with?'",Yes
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s11,Cleopatra lived closer to the invention of the iPhone than to the building of the Great Pyramid.,No
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s13,"I asked the librarian if the library had books on paranoia. She whispered, “They’re right behind you.”",Yes
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s14,"At Manchester airport and just seen a german woman smile to her pals, point out the window at a passing Jet2 plane and say in a strong german accent ""nothing beats a Jet2 holiday"".",Yes
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s15,"[closes book, slowly removes glasses, and thoughtfully cleans them with a small cloth] I honestly don't think Waldo is in there",Yes
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s16,"Bananas are berries, but strawberries aren’t. Botanically speaking, bananas qualify as berries, but strawberries do not.",No
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s17,The heart of a blue whale is so big that a human can swim through its arteries.,No
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s18,"BOSS: tell me about Susanne
ME: *takes a drag of cigarette* ah, the one that got away
BOSS: you're a zoo keeper none of them should get away.",Yes
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s19,"After my youngest daughter fixed my computer, I overheard her talking with one of her friends saying it was just an ""ID ten TerrorÂ”. They both starting laughing. Not wanting to appear dumb, I walked away and wrote down the code. ID10T. She was never my favorite kid anyway.",Yes
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s20,The fingerprints of a koala are so close to humans’ that they can taint crime scenes.,No
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s21,"Q: Should I have a baby after 35?
A: No, 35 children is enough.",No
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s22,"A bolt of lightning contains enough energy to toast 100,000 slices of bread.",No
8,24,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s24,I told my computer I needed a break. Now it keeps sending me vacation ads.,No
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s12,"Honey never spoils. Archaeologists have found 3,000-year-old honey in Egyptian tombs that’s still edible.",No
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s23,Next Halloween costume idea: CEO and Head of HR.,No
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s25,A group of flamingos is called a “flamboyance.”,No
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s26,"Shake it, “the container cam”.",No
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s27,"Well its settled then, it's not nearly as fun to hangout in a coffee shop as much as it is in a bar.",Yes
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s28,Went on a date to Wetherspoons. Either I’ve hit rock bottom… or I’ve peaked financially.,Didn't Understand
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s29,"Q: I'm two months pregnant now. When will my baby move?
A: With any luck, right after he finishes college.",Yes
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s30,"In India, footpaths are for two things: walking and Salman Khan's driving practice.",No
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s31,Light travels faster than sound. That’s why some people appear bright until you hear them speak.,Yes
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s2,"The inventor of the frisbee was turned into a frisbee. When he died, his ashes were molded into frisbees for his family and friends.",No
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s3,How do you know if a vampire is unwell? Because he'll be coffin.,Yes
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s4,There are more possible iterations of a game of chess than there are atoms in the observable universe.,No
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s5,"I asked the barber for a ‘short back and sides’, he handed me a copy of The Sun and turned on Coronation Street.",No
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s6,"Octopuses have three hearts: two pump blood to the gills, and one pumps it to the rest of the body.",No
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s7,I'm on a whiskey diet… I’ve lost three days already.,Yes
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s8,A statistical correlation without causation is simply a misleading relationship.,Yes
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s9,"Two wrongs don’t make a right, take your parents as an example.",Yes
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s10,"I took my 8-year-old to the office on Take Your Child to Work Day. As we were walking around, she starting crying & getting very cranky, so I asked her what was wrong. As my coworkers gathered round, she sobbed, 'Daddy, where are all the clowns that you said you worked with?'",Yes
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s11,Cleopatra lived closer to the invention of the iPhone than to the building of the Great Pyramid.,No
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s13,"I asked the librarian if the library had books on paranoia. She whispered, “They’re right behind you.”",Yes
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s14,"At Manchester airport and just seen a german woman smile to her pals, point out the window at a passing Jet2 plane and say in a strong german accent ""nothing beats a Jet2 holiday"".",Didn't Understand
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s15,"[closes book, slowly removes glasses, and thoughtfully cleans them with a small cloth] I honestly don't think Waldo is in there",Yes
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s16,"Bananas are berries, but strawberries aren’t. Botanically speaking, bananas qualify as berries, but strawberries do not.",No
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s17,The heart of a blue whale is so big that a human can swim through its arteries.,No
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s18,"BOSS: tell me about Susanne
ME: *takes a drag of cigarette* ah, the one that got away
BOSS: you're a zoo keeper none of them should get away.",Yes
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s19,"After my youngest daughter fixed my computer, I overheard her talking with one of her friends saying it was just an ""ID ten TerrorÂ”. They both starting laughing. Not wanting to appear dumb, I walked away and wrote down the code. ID10T. She was never my favorite kid anyway.",Yes
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s20,The fingerprints of a koala are so close to humans’ that they can taint crime scenes.,No
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s21,"Q: Should I have a baby after 35?
A: No, 35 children is enough.",Yes
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s22,"A bolt of lightning contains enough energy to toast 100,000 slices of bread.",No
9,23,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s24,I told my computer I needed a break. Now it keeps sending me vacation ads.,Yes
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s12,"Honey never spoils. Archaeologists have found 3,000-year-old honey in Egyptian tombs that’s still edible.",No
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s23,Next Halloween costume idea: CEO and Head of HR.,No
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s25,A group of flamingos is called a “flamboyance.”,No
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s26,"Shake it, “the container cam”.",No
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s27,"Well its settled then, it's not nearly as fun to hangout in a coffee shop as much as it is in a bar.",No
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s28,Went on a date to Wetherspoons. Either I’ve hit rock bottom… or I’ve peaked financially.,Yes
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s29,"Q: I'm two months pregnant now. When will my baby move?
A: With any luck, right after he finishes college.",Yes
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s30,"In India, footpaths are for two things: walking and Salman Khan's driving practice.",Didn't Understand
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s31,Light travels faster than sound. That’s why some people appear bright until you hear them speak.,Yes
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s2,"The inventor of the frisbee was turned into a frisbee. When he died, his ashes were molded into frisbees for his family and friends.",No
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s3,How do you know if a vampire is unwell? Because he'll be coffin.,No
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s4,There are more possible iterations of a game of chess than there are atoms in the observable universe.,No
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s5,"I asked the barber for a ‘short back and sides’, he handed me a copy of The Sun and turned on Coronation Street.",Yes
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s6,"Octopuses have three hearts: two pump blood to the gills, and one pumps it to the rest of the body.",No
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s7,I'm on a whiskey diet… I’ve lost three days already.,Yes
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s8,A statistical correlation without causation is simply a misleading relationship.,Yes
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s9,"Two wrongs don’t make a right, take your parents as an example.",Yes
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s10,"I took my 8-year-old to the office on Take Your Child to Work Day. As we were walking around, she starting crying & getting very cranky, so I asked her what was wrong. As my coworkers gathered round, she sobbed, 'Daddy, where are all the clowns that you said you worked with?'",Yes
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s11,Cleopatra lived closer to the invention of the iPhone than to the building of the Great Pyramid.,No
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s13,"I asked the librarian if the library had books on paranoia. She whispered, “They’re right behind you.”",Yes
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s14,"At Manchester airport and just seen a german woman smile to her pals, point out the window at a passing Jet2 plane and say in a strong german accent ""nothing beats a Jet2 holiday"".",Yes
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s15,"[closes book, slowly removes glasses, and thoughtfully cleans them with a small cloth] I honestly don't think Waldo is in there",No
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s16,"Bananas are berries, but strawberries aren’t. Botanically speaking, bananas qualify as berries, but strawberries do not.",No
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s17,The heart of a blue whale is so big that a human can swim through its arteries.,No
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s18,"BOSS: tell me about Susanne
ME: *takes a drag of cigarette* ah, the one that got away
BOSS: you're a zoo keeper none of them should get away.",No
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s19,"After my youngest daughter fixed my computer, I overheard her talking with one of her friends saying it was just an ""ID ten TerrorÂ”. They both starting laughing. Not wanting to appear dumb, I walked away and wrote down the code. ID10T. She was never my favorite kid anyway.",No
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s20,The fingerprints of a koala are so close to humans’ that they can taint crime scenes.,No
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s21,"Q: Should I have a baby after 35?
A: No, 35 children is enough.",Yes
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s22,"A bolt of lightning contains enough energy to toast 100,000 slices of bread.",No
10,28,Female,"Middle Eastern / North African (e.g., Arab, Persian, Turkish, Egyptian)",United Kingdom,Turkey,s24,I told my computer I needed a break. Now it keeps sending me vacation ads.,Yes
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s12,"Honey never spoils. Archaeologists have found 3,000-year-old honey in Egyptian tombs that’s still edible.",No
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s23,Next Halloween costume idea: CEO and Head of HR.,Yes
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s25,A group of flamingos is called a “flamboyance.”,No
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s26,"Shake it, “the container cam”.",Didn't Understand
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s27,"Well its settled then, it's not nearly as fun to hangout in a coffee shop as much as it is in a bar.",Yes
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s28,Went on a date to Wetherspoons. Either I’ve hit rock bottom… or I’ve peaked financially.,No
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s29,"Q: I'm two months pregnant now. When will my baby move?
A: With any luck, right after he finishes college.",Yes
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s30,"In India, footpaths are for two things: walking and Salman Khan's driving practice.",Yes
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s31,Light travels faster than sound. That’s why some people appear bright until you hear them speak.,Yes
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s2,"The inventor of the frisbee was turned into a frisbee. When he died, his ashes were molded into frisbees for his family and friends.",No
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s3,How do you know if a vampire is unwell? Because he'll be coffin.,Yes
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s4,There are more possible iterations of a game of chess than there are atoms in the observable universe.,No
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s5,"I asked the barber for a ‘short back and sides’, he handed me a copy of The Sun and turned on Coronation Street.",Didn't Understand
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s6,"Octopuses have three hearts: two pump blood to the gills, and one pumps it to the rest of the body.",No
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s7,I'm on a whiskey diet… I’ve lost three days already.,Yes
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s8,A statistical correlation without causation is simply a misleading relationship.,Didn't Understand
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s9,"Two wrongs don’t make a right, take your parents as an example.",Yes
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s10,"I took my 8-year-old to the office on Take Your Child to Work Day. As we were walking around, she starting crying & getting very cranky, so I asked her what was wrong. As my coworkers gathered round, she sobbed, 'Daddy, where are all the clowns that you said you worked with?'",Yes
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s11,Cleopatra lived closer to the invention of the iPhone than to the building of the Great Pyramid.,No
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s13,"I asked the librarian if the library had books on paranoia. She whispered, “They’re right behind you.”",Yes
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s14,"At Manchester airport and just seen a german woman smile to her pals, point out the window at a passing Jet2 plane and say in a strong german accent ""nothing beats a Jet2 holiday"".",No
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s15,"[closes book, slowly removes glasses, and thoughtfully cleans them with a small cloth] I honestly don't think Waldo is in there",Didn't Understand
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s16,"Bananas are berries, but strawberries aren’t. Botanically speaking, bananas qualify as berries, but strawberries do not.",No
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s17,The heart of a blue whale is so big that a human can swim through its arteries.,No
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s18,"BOSS: tell me about Susanne
ME: *takes a drag of cigarette* ah, the one that got away
BOSS: you're a zoo keeper none of them should get away.",No
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s19,"After my youngest daughter fixed my computer, I overheard her talking with one of her friends saying it was just an ""ID ten TerrorÂ”. They both starting laughing. Not wanting to appear dumb, I walked away and wrote down the code. ID10T. She was never my favorite kid anyway.",Yes
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s20,The fingerprints of a koala are so close to humans’ that they can taint crime scenes.,No
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s21,"Q: Should I have a baby after 35?
A: No, 35 children is enough.",Yes
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s22,"A bolt of lightning contains enough energy to toast 100,000 slices of bread.",No
11,24,Female,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s24,I told my computer I needed a break. Now it keeps sending me vacation ads.,Yes
12,27,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s12,"Honey never spoils. Archaeologists have found 3,000-year-old honey in Egyptian tombs that’s still edible.",No
12,27,Male,"South Asian (e.g., Indian, Pakistani, Bangladeshi, Sri Lankan, Nepali)",India,India,s23,Next Halloween costume idea: CEO and Head of HR.,Yes
